“ú•t,’¬–¼,”N—î,‘”,’j,—
2023/1/1,“Œ“ú•é—¢‚U’š–Ú,80,45,13,32
2023/1/1,“Œ“ú•é—¢‚U’š–Ú,81,44,17,27
2023/1/1,“Œ“ú•é—¢‚U’š–Ú,82,41,14,27
2023/1/1,“Œ“ú•é—¢‚U’š–Ú,83,37,17,20
2023/1/1,“Œ“ú•é—¢‚U’š–Ú,84,26,9,17
2023/1/1,“Œ“ú•é—¢‚U’š–Ú,80`84,193,70,123
2023/1/1,“Œ“ú•é—¢‚U’š–Ú,85,35,10,25
2023/1/1,“Œ“ú•é—¢‚U’š–Ú,86,34,13,21
2023/1/1,“Œ“ú•é—¢‚U’š–Ú,87,30,7,23
2023/1/1,“Œ“ú•é—¢‚U’š–Ú,88,13,7,6
2023/1/1,“Œ“ú•é—¢‚U’š–Ú,89,17,4,13
2023/1/1,“Œ“ú•é—¢‚U’š–Ú,85`89,129,41,88
2023/1/1,“Œ“ú•é—¢‚U’š–Ú,90,21,4,17
2023/1/1,“Œ“ú•é—¢‚U’š–Ú,91,15,3,12
2023/1/1,“Œ“ú•é—¢‚U’š–Ú,92,13,5,8
2023/1/1,“Œ“ú•é—¢‚U’š–Ú,93,10,3,7
2023/1/1,“Œ“ú•é—¢‚U’š–Ú,94,3,1,2
2023/1/1,“Œ“ú•é—¢‚U’š–Ú,90`94,62,16,46
2023/1/1,“Œ“ú•é—¢‚U’š–Ú,95,6,0,6
2023/1/1,“Œ“ú•é—¢‚U’š–Ú,96,6,0,6
2023/1/1,“Œ“ú•é—¢‚U’š–Ú,97,2,0,2
2023/1/1,“Œ“ú•é—¢‚U’š–Ú,98,2,0,2
2023/1/1,“Œ“ú•é—¢‚U’š–Ú,99,2,0,2
2023/1/1,“Œ“ú•é—¢‚U’š–Ú,95`99,18,0,18
2023/1/1,“Œ“ú•é—¢‚U’š–Ú,100,1,0,1
2023/1/1,“Œ“ú•é—¢‚U’š–Ú,101,0,0,0
2023/1/1,“Œ“ú•é—¢‚U’š–Ú,102,0,0,0
2023/1/1,“Œ“ú•é—¢‚U’š–Ú,103,1,0,1
2023/1/1,“Œ“ú•é—¢‚U’š–Ú,104,0,0,0
2023/1/1,“Œ“ú•é—¢‚U’š–Ú,100`104,2,0,2
2023/1/1,“Œ“ú•é—¢‚U’š–Ú,105ˆÈã,0,0,0
2023/1/1,“Œ“ú•é—¢‚U’š–Ú,•sÚŽÒ,0,0,0
2023/1/1,“Œ“ú•é—¢‚U’š–Ú,‘Œv,7950,4035,3915
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,0,235,124,111
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,1,246,123,123
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,2,212,118,94
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,3,202,99,103
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,4,188,101,87
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,0`4,1083,565,518
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,5,213,108,105
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,6,177,92,85
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,7,205,109,96
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,8,183,90,93
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,9,212,97,115
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,5`9,990,496,494
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,10,180,98,82
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,11,161,91,70
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,12,178,93,85
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,13,160,83,77
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,14,150,69,81
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,10`14,829,434,395
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,15,172,111,61
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,16,190,88,102
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,17,146,72,74
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,18,196,106,90
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,19,253,116,137
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,15`19,957,493,464
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,20,304,147,157
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,21,320,160,160
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,22,385,205,180
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,23,472,241,231
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,24,498,254,244
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,20`24,1979,1007,972
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,25,614,312,302
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,26,598,308,290
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,27,622,329,293
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,28,645,340,305
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,29,636,311,325
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,25`29,3115,1600,1515
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,30,637,331,306
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,31,624,332,292
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,32,597,316,281
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,33,532,279,253
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,34,574,290,284
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,30`34,2964,1548,1416
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,35,527,275,252
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,36,509,260,249
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,37,480,248,232
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,38,526,284,242
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,39,480,269,211
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,35`39,2522,1336,1186
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,40,486,243,243
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,41,447,246,201
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,42,460,248,212
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,43,501,253,248
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,44,531,299,232
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,40`44,2425,1289,1136
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,45,464,252,212
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,46,451,229,222
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,47,480,251,229
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,48,473,237,236
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,49,498,233,265
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,45`49,2366,1202,1164
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,50,484,242,242
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,51,480,257,223
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,52,457,227,230
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,53,462,231,231
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,54,424,225,199
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,50`54,2307,1182,1125
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,55,385,208,177
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,56,294,163,131
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,57,433,235,198
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,58,393,196,197
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,59,354,193,161
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,55`59,1859,995,864
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,60,295,143,152
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,61,300,154,146
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,62,289,157,132
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,63,258,129,129
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,64,257,129,128
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,60`64,1399,712,687
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,65,250,121,129
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,66,280,130,150
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,67,280,137,143
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,68,254,121,133
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,69,243,121,122
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,65`69,1307,630,677
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,70,304,157,147
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,71,287,135,152
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,72,276,136,140
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,73,327,157,170
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,74,332,164,168
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,70`74,1526,749,777
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,75,324,160,164
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,76,223,112,111
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,77,185,78,107
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,78,221,97,124
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,79,256,127,129
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,75`79,1209,574,635
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,80,239,95,144
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,81,187,70,117
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,82,177,67,110
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,83,156,61,95
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,84,151,56,95
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,80`84,910,349,561
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,85,151,52,99
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,86,151,47,104
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,87,146,47,99
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,88,115,41,74
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,89,96,32,64
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,85`89,659,219,440
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,90,96,25,71
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,91,73,21,52
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,92,64,20,44
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,93,52,10,42
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,94,32,7,25
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,90`94,317,83,234
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,95,32,5,27
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,96,20,3,17
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,97,18,3,15
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,98,8,1,7
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,99,6,1,5
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,95`99,84,13,71
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,100,5,0,5
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,101,9,2,7
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,102,5,0,5
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,103,3,0,3
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,104,0,0,0
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,100`104,22,2,20
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,105ˆÈã,0,0,0
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,•sÚŽÒ,0,0,0
2023/1/1,“Œ“ú•é—¢‘S’š–Ú,‘Œv,30829,15478,15351
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
